207 documents , 1 concepts , 985 context features (15281) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 15, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
1.5254816749105387e-06   T=0,K=0:  nlsj61372 (0.108) ; 115887 (0.032) ; 49780 (0.023) ; 15281 (0.023) ; 90504 (0.022) ; 114684 (0.022) ; 92783 (0.021) ; 15274 (0.020) ; 12485 (0.020) ; 19412 (0.019) ; 
0.0011544215575591415   T=1,K=7:  41024 (0.087) ; 76029 (0.081) ; 98414 (0.081) ; 44964 (0.075) ; 61245 (0.069) ; 92329 (0.037) ; 48051 (0.035) ; 35611 (0.025) ; 4845 (0.018) ; 17381 (0.016) ; 
0.010749482491795985   T=1,K=8:  54469 (0.082) ; 115301 (0.074) ; 51241 (0.048) ; 2815 (0.046) ; nlsj9493 (0.040) ; 104355 (0.028) ; 21401 (0.027) ; 42830 (0.027) ; 61754 (0.026) ; 63013 (0.026) ; 
0.37958889986059696   T=1,K=9:  80140 (0.045) ; nlsj107632 (0.040) ; 66342 (0.032) ; 11305 (0.032) ; 28569 (0.031) ; 42214 (0.028) ; 60535 (0.028) ; 71023 (0.023) ; 101559 (0.018) ; 68876 (0.018) ; 
0.0004850388255771181   T=1,K=10:  102676 (0.071) ; 79595 (0.050) ; nlsj82141 (0.039) ; 74126 (0.032) ; 110114 (0.028) ; 38547 (0.027) ; 55149 (0.026) ; 55104 (0.024) ; 68890 (0.023) ; 13096 (0.023) ; 
0.002087383055233178   T=1,K=11:  112833 (0.074) ; 84234 (0.062) ; 115887 (0.042) ; 110734 (0.038) ; 63772 (0.037) ; 65975 (0.033) ; 3630 (0.027) ; 98875 (0.027) ; 72627 (0.025) ; 20621 (0.020) ; 
0.0001768165287628867   T=1,K=12:  63772 (0.039) ; 52571 (0.035) ; 58066 (0.030) ; 76029 (0.028) ; 19546 (0.024) ; 84548 (0.023) ; 15281 (0.022) ; 93560 (0.021) ; 65313 (0.020) ; 73277 (0.020) ; 
5.1231689367015327e-05   T=1,K=13:  63772 (0.049) ; 61791 (0.048) ; 76703 (0.044) ; 74378 (0.039) ; 111537 (0.036) ; nlsj96033 (0.032) ; 67868 (0.029) ; 3261 (0.029) ; 46712 (0.028) ; 55139 (0.023) ; 
3.93934408808924e-05   T=1,K=14:  nlsj5576 (0.064) ; 24394 (0.052) ; 62204 (0.050) ; 43206 (0.038) ; 27847 (0.031) ; 102000 (0.024) ; 92783 (0.019) ; 45996 (0.019) ; 37776 (0.018) ; 35643 (0.016) ; 

Time=1  
0.09980473712106701   T=1,K=0:  nlsj61372 (0.078) ; 92783 (0.026) ; 115887 (0.025) ; 49780 (0.024) ; 90504 (0.024) ; 19412 (0.023) ; 15281 (0.023) ; 114684 (0.023) ; 15274 (0.022) ; 112832 (0.019) ; 
0.09055035151520087   T=1,K=1:  48479 (0.081) ; 115887 (0.039) ; 114413 (0.028) ; 73277 (0.026) ; 31945 (0.026) ; 24340 (0.022) ; 102000 (0.021) ; 34855 (0.021) ; 90504 (0.020) ; 14181 (0.019) ; 
0.21583440906946   T=1,K=2:  46425 (0.047) ; 52571 (0.041) ; 22209 (0.031) ; 11144 (0.029) ; 114684 (0.028) ; 29974 (0.027) ; 63724 (0.023) ; 26447 (0.022) ; 63772 (0.021) ; 100589 (0.020) ; 
0.11071437833289804   T=1,K=3:  67014 (0.056) ; nlsj4677 (0.034) ; 76490 (0.033) ; 112833 (0.033) ; 97779 (0.032) ; 101739 (0.032) ; 74378 (0.031) ; 8575 (0.030) ; 110734 (0.024) ; 4845 (0.023) ; 
0.04582888851304899   T=1,K=4:  63772 (0.052) ; 25733 (0.042) ; 114404 (0.033) ; 61270 (0.031) ; 98584 (0.030) ; 66574 (0.028) ; 54165 (0.027) ; 41018 (0.027) ; 64165 (0.025) ; 70039 (0.024) ; 
0.010848414039118785   T=1,K=5:  59660 (0.062) ; 3507 (0.060) ; 92323 (0.059) ; 95384 (0.054) ; 39192 (0.045) ; 99744 (0.042) ; 57340 (0.039) ; 27219 (0.036) ; 25160 (0.029) ; 40001 (0.026) ; 
0.02734426781101067   T=1,K=6:  36180 (0.117) ; 98234 (0.053) ; 84505 (0.047) ; 77837 (0.044) ; 77699 (0.039) ; 103805 (0.033) ; 85306 (0.029) ; 52332 (0.026) ; 4076 (0.024) ; 61245 (0.023) ; 
0.06111729678654594   T=1,K=7:  41024 (0.087) ; 76029 (0.081) ; 98414 (0.081) ; 44964 (0.075) ; 61245 (0.069) ; 92329 (0.037) ; 48051 (0.035) ; 35611 (0.025) ; 4845 (0.018) ; 17381 (0.016) ; 
0.028548882040289995   T=1,K=8:  54469 (0.082) ; 115301 (0.074) ; 51241 (0.048) ; 2815 (0.046) ; nlsj9493 (0.040) ; 104355 (0.028) ; 21401 (0.027) ; 42830 (0.027) ; 61754 (0.026) ; 63013 (0.026) ; 
0.18905767440979068   T=1,K=9:  80140 (0.045) ; nlsj107632 (0.040) ; 66342 (0.032) ; 11305 (0.032) ; 28569 (0.031) ; 42214 (0.028) ; 60535 (0.028) ; 71023 (0.023) ; 101559 (0.018) ; 68876 (0.018) ; 
0.028552806929096976   T=1,K=10:  102676 (0.071) ; 79595 (0.050) ; nlsj82141 (0.039) ; 74126 (0.032) ; 110114 (0.028) ; 38547 (0.027) ; 55149 (0.026) ; 55104 (0.024) ; 68890 (0.023) ; 13096 (0.023) ; 
0.0010181076672083665   T=1,K=11:  112833 (0.074) ; 84234 (0.062) ; 115887 (0.042) ; 110734 (0.038) ; 63772 (0.037) ; 65975 (0.033) ; 3630 (0.027) ; 98875 (0.027) ; 72627 (0.025) ; 20621 (0.020) ; 
0.02719287275909686   T=1,K=12:  63772 (0.039) ; 52571 (0.035) ; 58066 (0.030) ; 76029 (0.028) ; 19546 (0.024) ; 84548 (0.023) ; 15281 (0.022) ; 93560 (0.021) ; 65313 (0.020) ; 73277 (0.020) ; 
0.020773743656809892   T=1,K=13:  63772 (0.049) ; 61791 (0.048) ; 76703 (0.044) ; 74378 (0.039) ; 111537 (0.036) ; nlsj96033 (0.032) ; 67868 (0.029) ; 3261 (0.029) ; 46712 (0.028) ; 55139 (0.023) ; 
0.04281316934935704   T=1,K=14:  nlsj5576 (0.064) ; 24394 (0.052) ; 62204 (0.050) ; 43206 (0.038) ; 27847 (0.031) ; 102000 (0.024) ; 92783 (0.019) ; 45996 (0.019) ; 37776 (0.018) ; 35643 (0.016) ; 

Time=1  
0.012994390467050435   T=1,K=0:  nlsj61372 (0.078) ; 92783 (0.026) ; 115887 (0.025) ; 49780 (0.024) ; 90504 (0.024) ; 19412 (0.023) ; 15281 (0.023) ; 114684 (0.023) ; 15274 (0.022) ; 112832 (0.019) ; 
0.025303530007656297   T=1,K=1:  48479 (0.081) ; 115887 (0.039) ; 114413 (0.028) ; 73277 (0.026) ; 31945 (0.026) ; 24340 (0.022) ; 102000 (0.021) ; 34855 (0.021) ; 90504 (0.020) ; 14181 (0.019) ; 
0.02238872939154045   T=1,K=2:  46425 (0.047) ; 52571 (0.041) ; 22209 (0.031) ; 11144 (0.029) ; 114684 (0.028) ; 29974 (0.027) ; 63724 (0.023) ; 26447 (0.022) ; 63772 (0.021) ; 100589 (0.020) ; 
0.0017128568311015786   T=1,K=3:  67014 (0.056) ; nlsj4677 (0.034) ; 76490 (0.033) ; 112833 (0.033) ; 97779 (0.032) ; 101739 (0.032) ; 74378 (0.031) ; 8575 (0.030) ; 110734 (0.024) ; 4845 (0.023) ; 
1.0326001525396224e-05   T=1,K=4:  63772 (0.052) ; 25733 (0.042) ; 114404 (0.033) ; 61270 (0.031) ; 98584 (0.030) ; 66574 (0.028) ; 54165 (0.027) ; 41018 (0.027) ; 64165 (0.025) ; 70039 (0.024) ; 
0.6151141263361521   T=1,K=5:  59660 (0.062) ; 3507 (0.060) ; 92323 (0.059) ; 95384 (0.054) ; 39192 (0.045) ; 99744 (0.042) ; 57340 (0.039) ; 27219 (0.036) ; 25160 (0.029) ; 40001 (0.026) ; 
0.05509014783422162   T=1,K=6:  36180 (0.117) ; 98234 (0.053) ; 84505 (0.047) ; 77837 (0.044) ; 77699 (0.039) ; 103805 (0.033) ; 85306 (0.029) ; 52332 (0.026) ; 4076 (0.024) ; 61245 (0.023) ; 
0.23115235383879665   T=1,K=7:  41024 (0.087) ; 76029 (0.081) ; 98414 (0.081) ; 44964 (0.075) ; 61245 (0.069) ; 92329 (0.037) ; 48051 (0.035) ; 35611 (0.025) ; 4845 (0.018) ; 17381 (0.016) ; 
0.008456979143169027   T=1,K=8:  54469 (0.082) ; 115301 (0.074) ; 51241 (0.048) ; 2815 (0.046) ; nlsj9493 (0.040) ; 104355 (0.028) ; 21401 (0.027) ; 42830 (0.027) ; 61754 (0.026) ; 63013 (0.026) ; 
0.002119471517316632   T=1,K=9:  80140 (0.045) ; nlsj107632 (0.040) ; 66342 (0.032) ; 11305 (0.032) ; 28569 (0.031) ; 42214 (0.028) ; 60535 (0.028) ; 71023 (0.023) ; 101559 (0.018) ; 68876 (0.018) ; 
0.021290874328156066   T=1,K=10:  102676 (0.071) ; 79595 (0.050) ; nlsj82141 (0.039) ; 74126 (0.032) ; 110114 (0.028) ; 38547 (0.027) ; 55149 (0.026) ; 55104 (0.024) ; 68890 (0.023) ; 13096 (0.023) ; 
0.0012176462026141732   T=1,K=11:  112833 (0.074) ; 84234 (0.062) ; 115887 (0.042) ; 110734 (0.038) ; 63772 (0.037) ; 65975 (0.033) ; 3630 (0.027) ; 98875 (0.027) ; 72627 (0.025) ; 20621 (0.020) ; 
0.002525706683626926   T=1,K=12:  63772 (0.039) ; 52571 (0.035) ; 58066 (0.030) ; 76029 (0.028) ; 19546 (0.024) ; 84548 (0.023) ; 15281 (0.022) ; 93560 (0.021) ; 65313 (0.020) ; 73277 (0.020) ; 
0.00012285623323793316   T=1,K=13:  63772 (0.049) ; 61791 (0.048) ; 76703 (0.044) ; 74378 (0.039) ; 111537 (0.036) ; nlsj96033 (0.032) ; 67868 (0.029) ; 3261 (0.029) ; 46712 (0.028) ; 55139 (0.023) ; 
0.0005000051838347972   T=1,K=14:  nlsj5576 (0.064) ; 24394 (0.052) ; 62204 (0.050) ; 43206 (0.038) ; 27847 (0.031) ; 102000 (0.024) ; 92783 (0.019) ; 45996 (0.019) ; 37776 (0.018) ; 35643 (0.016) ; 

Time=1  
0.40058837820894133   T=1,K=0:  nlsj61372 (0.078) ; 92783 (0.026) ; 115887 (0.025) ; 49780 (0.024) ; 90504 (0.024) ; 19412 (0.023) ; 15281 (0.023) ; 114684 (0.023) ; 15274 (0.022) ; 112832 (0.019) ; 
0.019251180371075732   T=1,K=1:  48479 (0.081) ; 115887 (0.039) ; 114413 (0.028) ; 73277 (0.026) ; 31945 (0.026) ; 24340 (0.022) ; 102000 (0.021) ; 34855 (0.021) ; 90504 (0.020) ; 14181 (0.019) ; 
0.13482363079563542   T=1,K=2:  46425 (0.047) ; 52571 (0.041) ; 22209 (0.031) ; 11144 (0.029) ; 114684 (0.028) ; 29974 (0.027) ; 63724 (0.023) ; 26447 (0.022) ; 63772 (0.021) ; 100589 (0.020) ; 
0.02407948791351261   T=1,K=3:  67014 (0.056) ; nlsj4677 (0.034) ; 76490 (0.033) ; 112833 (0.033) ; 97779 (0.032) ; 101739 (0.032) ; 74378 (0.031) ; 8575 (0.030) ; 110734 (0.024) ; 4845 (0.023) ; 
0.018671268014945494   T=1,K=4:  63772 (0.052) ; 25733 (0.042) ; 114404 (0.033) ; 61270 (0.031) ; 98584 (0.030) ; 66574 (0.028) ; 54165 (0.027) ; 41018 (0.027) ; 64165 (0.025) ; 70039 (0.024) ; 
3.0904971694895236e-05   T=1,K=5:  59660 (0.062) ; 3507 (0.060) ; 92323 (0.059) ; 95384 (0.054) ; 39192 (0.045) ; 99744 (0.042) ; 57340 (0.039) ; 27219 (0.036) ; 25160 (0.029) ; 40001 (0.026) ; 
0.04380325225411873   T=1,K=6:  36180 (0.117) ; 98234 (0.053) ; 84505 (0.047) ; 77837 (0.044) ; 77699 (0.039) ; 103805 (0.033) ; 85306 (0.029) ; 52332 (0.026) ; 4076 (0.024) ; 61245 (0.023) ; 
0.01822661767691927   T=1,K=7:  41024 (0.087) ; 76029 (0.081) ; 98414 (0.081) ; 44964 (0.075) ; 61245 (0.069) ; 92329 (0.037) ; 48051 (0.035) ; 35611 (0.025) ; 4845 (0.018) ; 17381 (0.016) ; 
0.05575951748646382   T=1,K=8:  54469 (0.082) ; 115301 (0.074) ; 51241 (0.048) ; 2815 (0.046) ; nlsj9493 (0.040) ; 104355 (0.028) ; 21401 (0.027) ; 42830 (0.027) ; 61754 (0.026) ; 63013 (0.026) ; 
0.038060812447004544   T=1,K=9:  80140 (0.045) ; nlsj107632 (0.040) ; 66342 (0.032) ; 11305 (0.032) ; 28569 (0.031) ; 42214 (0.028) ; 60535 (0.028) ; 71023 (0.023) ; 101559 (0.018) ; 68876 (0.018) ; 
0.060126987588344144   T=1,K=10:  102676 (0.071) ; 79595 (0.050) ; nlsj82141 (0.039) ; 74126 (0.032) ; 110114 (0.028) ; 38547 (0.027) ; 55149 (0.026) ; 55104 (0.024) ; 68890 (0.023) ; 13096 (0.023) ; 
0.0164607961198167   T=1,K=11:  112833 (0.074) ; 84234 (0.062) ; 115887 (0.042) ; 110734 (0.038) ; 63772 (0.037) ; 65975 (0.033) ; 3630 (0.027) ; 98875 (0.027) ; 72627 (0.025) ; 20621 (0.020) ; 
0.002021954885974726   T=1,K=12:  63772 (0.039) ; 52571 (0.035) ; 58066 (0.030) ; 76029 (0.028) ; 19546 (0.024) ; 84548 (0.023) ; 15281 (0.022) ; 93560 (0.021) ; 65313 (0.020) ; 73277 (0.020) ; 
0.1586365435116295   T=1,K=13:  63772 (0.049) ; 61791 (0.048) ; 76703 (0.044) ; 74378 (0.039) ; 111537 (0.036) ; nlsj96033 (0.032) ; 67868 (0.029) ; 3261 (0.029) ; 46712 (0.028) ; 55139 (0.023) ; 
0.009458667753923003   T=1,K=14:  nlsj5576 (0.064) ; 24394 (0.052) ; 62204 (0.050) ; 43206 (0.038) ; 27847 (0.031) ; 102000 (0.024) ; 92783 (0.019) ; 45996 (0.019) ; 37776 (0.018) ; 35643 (0.016) ; 

Time=1  
0.01624614363375416   T=1,K=0:  nlsj61372 (0.078) ; 92783 (0.026) ; 115887 (0.025) ; 49780 (0.024) ; 90504 (0.024) ; 19412 (0.023) ; 15281 (0.023) ; 114684 (0.023) ; 15274 (0.022) ; 112832 (0.019) ; 
0.0004994918078843596   T=1,K=1:  48479 (0.081) ; 115887 (0.039) ; 114413 (0.028) ; 73277 (0.026) ; 31945 (0.026) ; 24340 (0.022) ; 102000 (0.021) ; 34855 (0.021) ; 90504 (0.020) ; 14181 (0.019) ; 
0.10619142046192787   T=1,K=2:  46425 (0.047) ; 52571 (0.041) ; 22209 (0.031) ; 11144 (0.029) ; 114684 (0.028) ; 29974 (0.027) ; 63724 (0.023) ; 26447 (0.022) ; 63772 (0.021) ; 100589 (0.020) ; 
0.0018787283488368985   T=1,K=3:  67014 (0.056) ; nlsj4677 (0.034) ; 76490 (0.033) ; 112833 (0.033) ; 97779 (0.032) ; 101739 (0.032) ; 74378 (0.031) ; 8575 (0.030) ; 110734 (0.024) ; 4845 (0.023) ; 
7.920488583798724e-05   T=1,K=4:  63772 (0.052) ; 25733 (0.042) ; 114404 (0.033) ; 61270 (0.031) ; 98584 (0.030) ; 66574 (0.028) ; 54165 (0.027) ; 41018 (0.027) ; 64165 (0.025) ; 70039 (0.024) ; 
0.005223844753923701   T=1,K=5:  59660 (0.062) ; 3507 (0.060) ; 92323 (0.059) ; 95384 (0.054) ; 39192 (0.045) ; 99744 (0.042) ; 57340 (0.039) ; 27219 (0.036) ; 25160 (0.029) ; 40001 (0.026) ; 
0.05135346947679761   T=1,K=6:  36180 (0.117) ; 98234 (0.053) ; 84505 (0.047) ; 77837 (0.044) ; 77699 (0.039) ; 103805 (0.033) ; 85306 (0.029) ; 52332 (0.026) ; 4076 (0.024) ; 61245 (0.023) ; 
0.02435171909858138   T=1,K=7:  41024 (0.087) ; 76029 (0.081) ; 98414 (0.081) ; 44964 (0.075) ; 61245 (0.069) ; 92329 (0.037) ; 48051 (0.035) ; 35611 (0.025) ; 4845 (0.018) ; 17381 (0.016) ; 
0.1096155775488261   T=1,K=8:  54469 (0.082) ; 115301 (0.074) ; 51241 (0.048) ; 2815 (0.046) ; nlsj9493 (0.040) ; 104355 (0.028) ; 21401 (0.027) ; 42830 (0.027) ; 61754 (0.026) ; 63013 (0.026) ; 
0.06270966058720794   T=1,K=9:  80140 (0.045) ; nlsj107632 (0.040) ; 66342 (0.032) ; 11305 (0.032) ; 28569 (0.031) ; 42214 (0.028) ; 60535 (0.028) ; 71023 (0.023) ; 101559 (0.018) ; 68876 (0.018) ; 
0.04232755910043581   T=1,K=10:  102676 (0.071) ; 79595 (0.050) ; nlsj82141 (0.039) ; 74126 (0.032) ; 110114 (0.028) ; 38547 (0.027) ; 55149 (0.026) ; 55104 (0.024) ; 68890 (0.023) ; 13096 (0.023) ; 
7.424629693206152e-05   T=1,K=11:  112833 (0.074) ; 84234 (0.062) ; 115887 (0.042) ; 110734 (0.038) ; 63772 (0.037) ; 65975 (0.033) ; 3630 (0.027) ; 98875 (0.027) ; 72627 (0.025) ; 20621 (0.020) ; 
0.5202458958933167   T=1,K=12:  63772 (0.039) ; 52571 (0.035) ; 58066 (0.030) ; 76029 (0.028) ; 19546 (0.024) ; 84548 (0.023) ; 15281 (0.022) ; 93560 (0.021) ; 65313 (0.020) ; 73277 (0.020) ; 
0.0036910980163498423   T=1,K=13:  63772 (0.049) ; 61791 (0.048) ; 76703 (0.044) ; 74378 (0.039) ; 111537 (0.036) ; nlsj96033 (0.032) ; 67868 (0.029) ; 3261 (0.029) ; 46712 (0.028) ; 55139 (0.023) ; 
0.05551194008938769   T=1,K=14:  nlsj5576 (0.064) ; 24394 (0.052) ; 62204 (0.050) ; 43206 (0.038) ; 27847 (0.031) ; 102000 (0.024) ; 92783 (0.019) ; 45996 (0.019) ; 37776 (0.018) ; 35643 (0.016) ; 

Time=1  
0.14983225330412261   T=1,K=0:  nlsj61372 (0.078) ; 92783 (0.026) ; 115887 (0.025) ; 49780 (0.024) ; 90504 (0.024) ; 19412 (0.023) ; 15281 (0.023) ; 114684 (0.023) ; 15274 (0.022) ; 112832 (0.019) ; 
0.11629069547544982   T=1,K=1:  48479 (0.081) ; 115887 (0.039) ; 114413 (0.028) ; 73277 (0.026) ; 31945 (0.026) ; 24340 (0.022) ; 102000 (0.021) ; 34855 (0.021) ; 90504 (0.020) ; 14181 (0.019) ; 
0.0670484336537091   T=1,K=2:  46425 (0.047) ; 52571 (0.041) ; 22209 (0.031) ; 11144 (0.029) ; 114684 (0.028) ; 29974 (0.027) ; 63724 (0.023) ; 26447 (0.022) ; 63772 (0.021) ; 100589 (0.020) ; 
0.03698807914267287   T=1,K=3:  67014 (0.056) ; nlsj4677 (0.034) ; 76490 (0.033) ; 112833 (0.033) ; 97779 (0.032) ; 101739 (0.032) ; 74378 (0.031) ; 8575 (0.030) ; 110734 (0.024) ; 4845 (0.023) ; 
0.06715728738352322   T=1,K=4:  63772 (0.052) ; 25733 (0.042) ; 114404 (0.033) ; 61270 (0.031) ; 98584 (0.030) ; 66574 (0.028) ; 54165 (0.027) ; 41018 (0.027) ; 64165 (0.025) ; 70039 (0.024) ; 
0.004237351705606856   T=1,K=5:  59660 (0.062) ; 3507 (0.060) ; 92323 (0.059) ; 95384 (0.054) ; 39192 (0.045) ; 99744 (0.042) ; 57340 (0.039) ; 27219 (0.036) ; 25160 (0.029) ; 40001 (0.026) ; 
0.022954989193664663   T=1,K=6:  36180 (0.117) ; 98234 (0.053) ; 84505 (0.047) ; 77837 (0.044) ; 77699 (0.039) ; 103805 (0.033) ; 85306 (0.029) ; 52332 (0.026) ; 4076 (0.024) ; 61245 (0.023) ; 
0.0060956455322825195   T=1,K=7:  41024 (0.087) ; 76029 (0.081) ; 98414 (0.081) ; 44964 (0.075) ; 61245 (0.069) ; 92329 (0.037) ; 48051 (0.035) ; 35611 (0.025) ; 4845 (0.018) ; 17381 (0.016) ; 
0.011500658793165698   T=1,K=8:  54469 (0.082) ; 115301 (0.074) ; 51241 (0.048) ; 2815 (0.046) ; nlsj9493 (0.040) ; 104355 (0.028) ; 21401 (0.027) ; 42830 (0.027) ; 61754 (0.026) ; 63013 (0.026) ; 
0.04085445816929151   T=1,K=9:  80140 (0.045) ; nlsj107632 (0.040) ; 66342 (0.032) ; 11305 (0.032) ; 28569 (0.031) ; 42214 (0.028) ; 60535 (0.028) ; 71023 (0.023) ; 101559 (0.018) ; 68876 (0.018) ; 
0.01981451162346654   T=1,K=10:  102676 (0.071) ; 79595 (0.050) ; nlsj82141 (0.039) ; 74126 (0.032) ; 110114 (0.028) ; 38547 (0.027) ; 55149 (0.026) ; 55104 (0.024) ; 68890 (0.023) ; 13096 (0.023) ; 
0.02903313335892593   T=1,K=11:  112833 (0.074) ; 84234 (0.062) ; 115887 (0.042) ; 110734 (0.038) ; 63772 (0.037) ; 65975 (0.033) ; 3630 (0.027) ; 98875 (0.027) ; 72627 (0.025) ; 20621 (0.020) ; 
0.06515571992392546   T=1,K=12:  63772 (0.039) ; 52571 (0.035) ; 58066 (0.030) ; 76029 (0.028) ; 19546 (0.024) ; 84548 (0.023) ; 15281 (0.022) ; 93560 (0.021) ; 65313 (0.020) ; 73277 (0.020) ; 
0.13978117798201672   T=1,K=13:  63772 (0.049) ; 61791 (0.048) ; 76703 (0.044) ; 74378 (0.039) ; 111537 (0.036) ; nlsj96033 (0.032) ; 67868 (0.029) ; 3261 (0.029) ; 46712 (0.028) ; 55139 (0.023) ; 
0.2232556047581767   T=1,K=14:  nlsj5576 (0.064) ; 24394 (0.052) ; 62204 (0.050) ; 43206 (0.038) ; 27847 (0.031) ; 102000 (0.024) ; 92783 (0.019) ; 45996 (0.019) ; 37776 (0.018) ; 35643 (0.016) ; 

Time=1  
0.25996140786922173   T=1,K=0:  nlsj61372 (0.078) ; 92783 (0.026) ; 115887 (0.025) ; 49780 (0.024) ; 90504 (0.024) ; 19412 (0.023) ; 15281 (0.023) ; 114684 (0.023) ; 15274 (0.022) ; 112832 (0.019) ; 
0.0031444627668422366   T=1,K=1:  48479 (0.081) ; 115887 (0.039) ; 114413 (0.028) ; 73277 (0.026) ; 31945 (0.026) ; 24340 (0.022) ; 102000 (0.021) ; 34855 (0.021) ; 90504 (0.020) ; 14181 (0.019) ; 
0.01994592439347097   T=1,K=2:  46425 (0.047) ; 52571 (0.041) ; 22209 (0.031) ; 11144 (0.029) ; 114684 (0.028) ; 29974 (0.027) ; 63724 (0.023) ; 26447 (0.022) ; 63772 (0.021) ; 100589 (0.020) ; 
0.00017274907785659035   T=1,K=3:  67014 (0.056) ; nlsj4677 (0.034) ; 76490 (0.033) ; 112833 (0.033) ; 97779 (0.032) ; 101739 (0.032) ; 74378 (0.031) ; 8575 (0.030) ; 110734 (0.024) ; 4845 (0.023) ; 
0.028251617670487714   T=1,K=4:  63772 (0.052) ; 25733 (0.042) ; 114404 (0.033) ; 61270 (0.031) ; 98584 (0.030) ; 66574 (0.028) ; 54165 (0.027) ; 41018 (0.027) ; 64165 (0.025) ; 70039 (0.024) ; 
0.05315873402516019   T=1,K=5:  59660 (0.062) ; 3507 (0.060) ; 92323 (0.059) ; 95384 (0.054) ; 39192 (0.045) ; 99744 (0.042) ; 57340 (0.039) ; 27219 (0.036) ; 25160 (0.029) ; 40001 (0.026) ; 
0.001333997272622024   T=1,K=6:  36180 (0.117) ; 98234 (0.053) ; 84505 (0.047) ; 77837 (0.044) ; 77699 (0.039) ; 103805 (0.033) ; 85306 (0.029) ; 52332 (0.026) ; 4076 (0.024) ; 61245 (0.023) ; 
0.014768064048792807   T=1,K=7:  41024 (0.087) ; 76029 (0.081) ; 98414 (0.081) ; 44964 (0.075) ; 61245 (0.069) ; 92329 (0.037) ; 48051 (0.035) ; 35611 (0.025) ; 4845 (0.018) ; 17381 (0.016) ; 
0.002394172911096745   T=1,K=8:  54469 (0.082) ; 115301 (0.074) ; 51241 (0.048) ; 2815 (0.046) ; nlsj9493 (0.040) ; 104355 (0.028) ; 21401 (0.027) ; 42830 (0.027) ; 61754 (0.026) ; 63013 (0.026) ; 
0.004560027967582421   T=1,K=9:  80140 (0.045) ; nlsj107632 (0.040) ; 66342 (0.032) ; 11305 (0.032) ; 28569 (0.031) ; 42214 (0.028) ; 60535 (0.028) ; 71023 (0.023) ; 101559 (0.018) ; 68876 (0.018) ; 
0.03589019538431819   T=1,K=10:  102676 (0.071) ; 79595 (0.050) ; nlsj82141 (0.039) ; 74126 (0.032) ; 110114 (0.028) ; 38547 (0.027) ; 55149 (0.026) ; 55104 (0.024) ; 68890 (0.023) ; 13096 (0.023) ; 
0.048195039850949126   T=1,K=11:  112833 (0.074) ; 84234 (0.062) ; 115887 (0.042) ; 110734 (0.038) ; 63772 (0.037) ; 65975 (0.033) ; 3630 (0.027) ; 98875 (0.027) ; 72627 (0.025) ; 20621 (0.020) ; 
0.11800820370674883   T=1,K=12:  63772 (0.039) ; 52571 (0.035) ; 58066 (0.030) ; 76029 (0.028) ; 19546 (0.024) ; 84548 (0.023) ; 15281 (0.022) ; 93560 (0.021) ; 65313 (0.020) ; 73277 (0.020) ; 
0.0049905561693256465   T=1,K=13:  63772 (0.049) ; 61791 (0.048) ; 76703 (0.044) ; 74378 (0.039) ; 111537 (0.036) ; nlsj96033 (0.032) ; 67868 (0.029) ; 3261 (0.029) ; 46712 (0.028) ; 55139 (0.023) ; 
0.4052248468855246   T=1,K=14:  nlsj5576 (0.064) ; 24394 (0.052) ; 62204 (0.050) ; 43206 (0.038) ; 27847 (0.031) ; 102000 (0.024) ; 92783 (0.019) ; 45996 (0.019) ; 37776 (0.018) ; 35643 (0.016) ; 

Time=1  
0.37229727777141247   T=1,K=0:  nlsj61372 (0.078) ; 92783 (0.026) ; 115887 (0.025) ; 49780 (0.024) ; 90504 (0.024) ; 19412 (0.023) ; 15281 (0.023) ; 114684 (0.023) ; 15274 (0.022) ; 112832 (0.019) ; 
0.03899437450214589   T=1,K=1:  48479 (0.081) ; 115887 (0.039) ; 114413 (0.028) ; 73277 (0.026) ; 31945 (0.026) ; 24340 (0.022) ; 102000 (0.021) ; 34855 (0.021) ; 90504 (0.020) ; 14181 (0.019) ; 
0.01543623125850712   T=1,K=2:  46425 (0.047) ; 52571 (0.041) ; 22209 (0.031) ; 11144 (0.029) ; 114684 (0.028) ; 29974 (0.027) ; 63724 (0.023) ; 26447 (0.022) ; 63772 (0.021) ; 100589 (0.020) ; 
0.09939361284804965   T=1,K=3:  67014 (0.056) ; nlsj4677 (0.034) ; 76490 (0.033) ; 112833 (0.033) ; 97779 (0.032) ; 101739 (0.032) ; 74378 (0.031) ; 8575 (0.030) ; 110734 (0.024) ; 4845 (0.023) ; 
0.014687026950443448   T=1,K=4:  63772 (0.052) ; 25733 (0.042) ; 114404 (0.033) ; 61270 (0.031) ; 98584 (0.030) ; 66574 (0.028) ; 54165 (0.027) ; 41018 (0.027) ; 64165 (0.025) ; 70039 (0.024) ; 
0.008200304502186747   T=1,K=5:  59660 (0.062) ; 3507 (0.060) ; 92323 (0.059) ; 95384 (0.054) ; 39192 (0.045) ; 99744 (0.042) ; 57340 (0.039) ; 27219 (0.036) ; 25160 (0.029) ; 40001 (0.026) ; 
