date	genre	author	work	tlg author	tlg work	sentence location	sentence id	sentence ids	sentence original	target id	sense id	disambiguation
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	27	162	98173 nlsj65911 43206 73687 9236 15047 26226 73748 11894 46425 34653 15281 63772 1083 80328 nlsj39496 6339 65755 85306 52571 nlsj3134 111023 73881 70039 nlsj1123 76965 15281 59339 64165 104311 nlsj8577 110284 95221 nlsj2343 71023 11728 48291 23242 52572 14931	συλλαβοῦσα δὲ τὸ ταὐτὸν καὶ τὸ θάτερον ὁμοιότησι καὶ ἀνομοιότησιν ἀριθμῶν ἐκ διαφορᾶς ὁμολογίαν ἀπεργασαμένων ζωή τε τοῦ παντός ἐστιν ἔμφρων καὶ ἁρμονία καὶ λόγος ἄγων πειθοῖ μεμιγμένην ἀνάγκην ἣν εἱμαρμένην οἱ πολλοὶ καλοῦσιν Ἐμπεδοκλῆς δὲ φιλίαν ὁμοῦ καὶ Νεῖκος Ἡράκλειτος δὲ παλίντονον ἁρμονίην κόσμου ὅκωσπερ λύρης καὶ τόξου Παρμενίδης δὲ φῶς καὶ σκότος Ἀναξαγόρας δὲ νοῦν καὶ ἀπειρίαν Ζωροάστρης δὲ θεὸν καὶ δαίμονα τὸν μὲν Ὠρομάσδην καλῶν τὸν δ’ Ἀρειμάνιον	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	27	166	115887 31084 3436 115213 13039 15281 18127 110243 59794 nlsj1123 26226 43218 nlsj39496 48291 60245 30140 34583 4602 102436 63715 45268 2668 54583 71023 17767	τῆς δὲ ψυχῆς οὐδὲν μὲν εἰλικρινὲς οὐδ’ ἄκρατον οὐδὲ χωρὶς ἀπολείπεται τῶν ἄλλων ἁρμονίη γὰρ ἀφανὴς φανερῆς κρείττων καθ’ Ἡράκλειτον ἐν ᾗ τὰς διαφορὰς καὶ τὰς ἑτερότητας ὁ μιγνύων θεὸς ἔκρυψε καὶ κατέδυσεν ἐμφαίνεται δ’ ὅμως αὐτῆς τῷ μὲν ἀλόγῳ τὸ ταραχῶδες τῷ δὲ λογικῷ τὸ εὔτακτον ταῖς δ’ αἰσθήσεσι τὸ κατηναγκασμένον τῷ δὲ νῷ τὸ αὐτοκρατές	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	28	175	35109 84549 42214 48291 115887 98974 45996 52332 68262 25024 31236 11728 75078 76029 22209 80978 67132 nlsj65911 43206 28569 102381 66594 26226 73687 nlsj30855 10912 58450 111023 42159 15047 15281	οὕτως ἐνδείκνυται πολλαχόθεν ἡμῖν τὸ μὴ πᾶν ἔργον εἶναι θεοῦ τὴν ψυχὴν ἀλλὰ σύμφυτον ἔχουσαν ἐν ἑαυτῇ τὴν τοῦ κακοῦ μοῖραν ὑπ’ ἐκείνου διακεκοσμῆσθαι τῷ μὲν ἑνὶ τὴν ἀπειρίαν ὁρίσαντος ἵν’ οὐσία γένηται πέρατος μετασχοῦσα τῇ δὲ ταὐτοῦ καὶ τῇ ἑτέρου δυνάμει τάξιν καὶ μεταβολὴν καὶ διαφορὰν καὶ ὁμοιότητα συμμίξαντος πᾶσι δὲ τούτοις ὡς ἀνυστὸν ἦν κοινωνίαν πρὸς ἄλληλα καὶ φιλίαν ἐργασαμένου δι’ ἀριθμῶν καὶ ἁρμονίας	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	12	203	80761 104739 15281 100693 28550 60535 90504 15682 82190 22209 103248 15047 15043 nlsj11955 6926 81343	τὰ δὲ πέντε καὶ τριάκοντα ἁρμονίαν ὅτι συνέστηκεν ἐκ δυεῖν κύβων πρώτων ἀπ’ ἀρτίου καὶ περιττοῦ γεγονότων ἐκ τεσσάρων δ’ ἀριθμῶν τοῦ σ’ καὶ τοῦ η’ καὶ τοῦ θ’ καὶ ιβ’ τὴν ἀριθμητικὴν καὶ τὴν ἁρμονικὴν ἀναλογίαν περιεχόντων	15281	harmonia-4.6	2
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	12	213	15281 81343 63772 15047 52571	διὰ τοῦτο καὶ ἁρμονίαν τὸν περιέχοντα τοὺς λόγους τούτους ἀριθμὸν ἐκάλεσαν	15281	harmonia-4.6	2
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	17	282	15281 80761 97767 103248 15047 27371 47200 41432	ἐν μὲν γὰρ ἁρμονίᾳ τὸ διὰ πασῶν ἔκ τε τοῦ διὰ πέντε σύγκειται καὶ τοῦ διὰ τεσσάρων ἐν δ’ ἀριθμοῖς τὸ διπλάσιον ἔκ τε τοῦ ἡμιολίου καὶ τοῦ ἐπιτρίτου	15281	harmonia-4.3	2
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	32	342	62204 84505 72852 101560 82453 31562 93560 19123 1587 35983 104274 50165 56723 31236 15281 9014 48051 31223 53957 50003 81774 114413 72848 34134 72852 90504 27371 105136 75308 63772 31607 88726 66319 68449	λέγει γὰρ ἐν τῇ Πολιτείᾳ τῶν ὀκτὼ σφαιρῶν ἑκάστην περιφέρειν εἶτ’ ἐπ’ αὐτῇ Σειρῆνα βεβηκυῖαν ᾄδειν δὲ πάσας ἕνα τόνον ἱείσας ἐκ δὲ πασῶν κεράννυσθαι μίαν ἁρμονίαν αὗται δ’ ἀνιέμεναι τὰ θεῖα εἴρουσι καὶ κατᾴδουσι τῆς ἱερᾶς περιόδου καὶ χορείας ὀκτάχορδον ἐμμέλειαν ὀκτὼ γὰρ ἦσαν καὶ οἱ πρῶτοι τῶν διπλασίων καὶ τριπλασίων ὅροι λόγων ἑκατέρᾳ προσαριθμουμένης μερίδι τῆς μονάδος	15281	harmonia-4.3β	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	33	345	22209 15281 63772 31037 106974 16924 74732 74735 66342 59339 102000 90504 61056 28569 74732 30264 115887 79094 98982 1564 59735 48051 66342 11583 73764	γέγονε δὲ τοιαύτη τοῖς καθ’ ἁρμονίαν λόγοις ὧν εἰκόνες μὲν ὑπάρχουσιν εἰς τὰ ἀσώματα ἐν τοῖς ὁρατοῖς καὶ ὁρωμένοις μέρεσι τοῦ κόσμου καὶ σώμασιν ἡ δὲ πρώτη καὶ κυριωτάτη δύναμις ὁρατῶς ἐγκέκραται τῇ ψυχῇ καὶ παρέχει σύμφωνον ἑαυτὴν καὶ πειθήνιον ἀεὶ τῷ κρατίστῳ καὶ θειοτάτῳ μέρει τῶν ἄλλων ἁπάντων ὁμονοούντων	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	33	346	78297 24394 16954 83803 57466 7369 9139 115887 26197 27271 nlsj33345 99045 100965 15281 15047 114553	παραλαβὼν γὰρ ὁ δημιουργὸς ἀταξίαν καὶ πλημμέλειαν ἐν ταῖς κινήσεσι τῆς ἀναρμόστου καὶ ἀνοήτου ψυχῆς διαφερομένης πρὸς ἑαυτὴν τὰ μὲν διώρισε καὶ διέστησε τὰ δὲ συνήγαγε πρὸς ἄλληλα καὶ συνέταξεν ἁρμονίαις καὶ ἀριθμοῖς χρησάμενος	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	33	349	26226 9236 29974 58450 98979 2764 67253 102381 15047 15281 67132 84248 61885 15001 nlsj56179 89386 52571 7425 45948 84422 7368 26226	τὸ δὲ πᾶσιν οἷς ἐκ διαφορᾶς καὶ ἀνομοιότητος ἐγγέγονε κοινωνία τις πρὸς ἄλληλα καὶ συμφωνία ταύτης αἰτίαν εἶναι μετριότητα καὶ τάξιν ἀριθμοῦ καὶ ἁρμονίας μετασχοῦσιν οὐδὲ τοὺς ποιητὰς λέληθεν ἄρθμια μὲν τὰ φίλα καὶ προσηνῆ καλοῦντας ἀναρσίους δὲ τοὺς ἐχθροὺς καὶ τοὺς πολεμίους ὡς ἀναρμοστίαν τὴν διαφορὰν οὖσαν	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	33	352	64165 nlsj68228 17411 42214 72610 nlsj96033 72627 15281 98979	οὐχ ὡς λύραν που καὶ αὐλοῦσιν ἀλλ’ οὐδὲν ἔργον οἰόμενοι θεῶν οἷον ἁρμονίαν εἶναι καὶ συμφωνίαν	15281	harmonia-4.3β	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	33	353	116416 41432 47200 27371 63772 46249 46330 64165 113770 58588 21802 nlsj32160 5131 98417 22209 67352 80155 15281 110734 48579 37776 102000 16527 25916 60646 102676 82483 116416 74752 102515 63772 45996 34159 73277 nlsj89132 67250 26199	ὥσπερ οὖν ὁ τοὺς ἐπιτρίτους καὶ ἡμιολίους καὶ διπλασίους λόγους ζητῶν ἐν τῷ ζυγῷ τῆς λύρας καὶ τῇ χελώνῃ καὶ τοῖς κολλάβοις γελοῖός ἐστι δεῖ μὲν γὰρ ἀμέλει καὶ ταῦτα συμμέτρως γεγονέναι πρὸς ἄλληλα μήκεσι καὶ πάχεσι τὴν δ’ ἁρμονίαν ἐκείνην ἐπὶ τῶν φθόγγων θεωρεῖν οὕτως εἰκὸς μέν ἐστι καὶ τὰ σώματα τῶν ἀστέρων καὶ τὰ διαστήματα τῶν κύκλων καὶ τὰ τάχη τῶν περιφορῶν ὥσπερ ὄργανα ἐν τεταγμένοις λόγοις ἔχειν ἐμμέτρως πρὸς ἄλληλα καὶ πρὸς τὸ ὅλον εἰ καὶ τὸ ποσὸν ἡμᾶς τοῦ μετρίου διαπέφευγε	15281	harmonia-4.3β	2
1	95	Essays	Plutarch	De cohibenda ira	0007	095	5	53	42155 110740 111895 49415 2008 8467 74777 84422 nlsj56179 102869 22630 48291 nlsj4709 48760 18912 94741 47860 92323 114863 56730 92323 15281 114412 64165	οὐ γὰρ πάντων ἐρῶμεν οὐδὲ πᾶσι φθονοῦμεν οὐδὲ πάντας φοβούμεθα θυμῷ δ’ ἄθικτον οὐδὲν οὐδ’ ἀνεπιχείρητον ἀλλ’ ὀργιζόμεθα καὶ πολεμίοις καὶ φίλοις καὶ τέκνοις καὶ γονεῦσι καὶ θεοῖς νὴ Δία καὶ θηρίοις καὶ ἀψύχοις σκεύεσιν ὡς ὁ Θάμυρις ῥηγνὺς χρυσόδετον κέρας ῥηγνὺς ἁρμονίαν χορδοτόνου λύρας	15281	harmonia-4.1	1
1	95	Essays	Plutarch	De defectu oraculorum	0007	092	48	537	22100 66593 28569 46892 nlsj76838 80011 48291 38547 23242 40984 81985 112551 72627 15281 59660	τῇ γῇ καὶ μεταβολῆς δύναμιν ἥλιος νόμῳ πατέρων θεός ἐστιν ἡμῖν ἔπειτα δαίμονας ἐπιστάτας καὶ περιπόλους καὶ φύλακας οἷον ἁρμονίας τῆς κράσεως ταύτης	15281	harmonia-4.1	1
1	95	Essays	Plutarch	De defectu oraculorum	0007	092	50	554	51369 83840 84034 31236 1564 59660 116416 15281 5182 52035 26259 73742	ἴσχειν ᾧ πλησιάζει τὸ πνεῦμα καὶ μὴ μίαν ἀεὶ κρᾶσιν ὥσπερ ἁρμονίαν ἀμετάβολον ἐν παντὶ καιρῷ διαφυλάττειν ὁμολογήσετε	15281	harmonia-4.3α	2
1	95	Essays	Plutarch	De E apud Delphos	0007	090	10	101	15281 114615 52571 41257 109836 104685 64866 47617 63845 19496 74385 85306 64866 11760 25916 66200 68641 80761 26686 47319 104274 104936 27536 67762 65552 112833 115212 74385 19496 80989 66204	εἴθ’ ἁρμονίας χρὴ καλεῖν ὧν ἐπιτάσει καὶ ὑφέσει τρεπομένων κατὰ τὸ μᾶλλον καὶ ἧττον αἱ λοιπαὶ βαρύτητές εἰσι καὶ ὀξύτητες ἆρ’ οὐχὶ πολλῶν μᾶλλον δ’ ἀπείρων διαστημάτων ὄντων τὰ μελῳδούμενα μόνα πέντ’ ἐστί δίεσις καὶ ἡμιτόνιον καὶ τόνος καὶ τριημιτόνιον καὶ δίτονον ἄλλο δ’ οὐδὲν οὔτε μικρότερον οὔτε μεῖζον ἐν φωναῖς χωρίον ὀξύτητι καὶ βαρύτητι περατούμενον μελῳδητόν ἐστι’	15281	harmonia-4.3	1
1	95	Essays	Plutarch	De faciae quae in orbe lunae apparet	0007	126	12	137	18790 50482 46804 112720 88094 111537 29974 18519 42840 nlsj3134 62204 nlsj8577 104355 5103 28569 66746 57466 68428 6339 35167 nlsj63435 19789 112794 35219 65628 15281 58450 11894	ἄχρι οὗ τὸ ἱμερτὸν ἧκεν ἐπὶ τὴν φύσιν ἐκ προνοίας φιλότητος ἐγγενομένης καὶ Ἀφροδίτης καὶ Ἔρωτος ὡς Ἐμπεδοκλῆς λέγει καὶ Παρμενίδης καὶ Ἡσίδος ἵνα καὶ τόπους ἀμείψαντα καὶ δυνάμεις ἀπ’ ἀλλήλων μεταλαβόντα καὶ τὰ μὲν κινήσεως τὰ δὲ μονῆς ἀνάγκαις ἐνδεθέντα καὶ καταβιασθέντα πρὸς τὸ βέλτιον ἐξ οὗ πέφυκεν ἐνδοῦναι καὶ μεταστῆναι ἁρμονίαν καὶ κοινωνίαν ἀπεργάσηται τοῦ παντός	15281	harmonia-4.6	2
1	95	Essays	Plutarch	De faciae quae in orbe lunae apparet	0007	126	13	139	97148 102203 76089 72202 97132 102381 115193 52035 nlsj32160 61791 26259 57162 72332 106502 112794 38488 nlsj32160 54984 40721 83904 71751 63212 112720 114548 92711 70522 54345 88498 15281 115193	οὐ γὰρ ἐν στρατοπέδῳ τακτικῶν ὄφελος εἴπερ εἰδείη τῶν στρατιωτῶν ἕκαστος ἀφ’ ἑαυτοῦ τάξιν τε καὶ χώραν κατὰ καιρόν οὗ δεῖ λαβεῖν καὶ διαφυλάσσειν οὐδὲ κηπουρῶν οὐδ’ οἰκοδόμων εἰ πῆ μὲν αὐτὸ τὸ ὕδωρ ἀφ’ αὑτοῦ πέφυκεν ἐπιέναι τοῖς δεομένοις καὶ κατάρδειν ἐπιρρέον πῆ δὲ πλίνθοι καὶ ξύλα καὶ λίθοι ταῖς κατὰ φύσιν χρώμενα ῥοπαῖς καὶ νεύσεσιν ἐξ ἑαυτῶν καταλαμβάνειν τὴν προσήκουσαν ἁρμονίαν καὶ χώραν	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De faciae quae in orbe lunae apparet	0007	126	29	491	67778 48482 38467 57466 102736 26516 95225 104355 107106 260 115887 95898 18996 36620 94815 22209 75954 15281	σμικρότητος ἀλλὰ θερμότητος ᾗ ἐπείγει τὴν κίνησιν ὅπως ταχὺ διεκπερᾷ τὸν σκοτώδη τόπον ὑπεκφέρουσα τὰς τῶν ἀγαθῶν ψυχὰς σπευδούσας καὶ βοώσας οὐκέτι γὰρ ἐξακούουσιν ἐν τῇ σκιᾷ γενόμεναι τῆς περὶ τὸν οὐρανὸν ἁρμονίας	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De fraterno amore	0007	097	2	21	64866 116416 nlsj65911 102000 31236 58444 112720 105548 106263 71620 115972 48479 73767 98979 15133 46712 59660 34451 15281 115213 83987 110639 51011 8909 nlsj29298 15893 113388 74079 83711 96270 29974 26207 2731 97990 nlsj114757	μᾶλλον δ’ ὥσπερ ἐν ταὐτῷ σώματι μιᾶς κοινωνοῦντα φύσεως καὶ τροφῆς τὰ ὑγρὰ καὶ ξηρὰ καὶ ψυχρὰ καὶ θερμά τῇ ὁμονοίᾳ καὶ συμφωνίᾳ τὴν ἀρίστην καὶ ἡδίστην κρᾶσιν ἐμποιεῖ καὶ ἁρμονίαν ἧς χωρὶς οὔτε πλούτου φασὶν οὔτε τᾶς ἰσοδαίμονος ἀνθρώποις βασιληίδος ἀρχᾶς εἶναί τινα χάριν καὶ ὄνησιν ἂν δὲ πλεονεξία καὶ στάσις αὐτοῖς ἐγγένηται διέφθειρεν αἴσχιστα καὶ συνέχεε τὸ ζῷον	15281	harmonia-4.6	1
1	95	Essays	Plutarch	De Iside et Osiride	0007	089	45	411	76965 15281 59339 64165 104311 nlsj1123	παλίντονος γάρ ἁρμονίη κόσμου ὅκωσπερ λύρης καὶ τόξου καθ’ Ἡράκλειτον	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De Iside et Osiride	0007	089	48	455	64234 nlsj4720 39850 37244 nlsj3134 252 15893 111537 111023 84534 15281 52571 48115 113711 70039 75849 24499 2424 91351 83669 74126 55910 260 31236 80964 66294 44000 82190 103341 51148 24084 61855	εἰ δὲ μή Λύττας μιν Δίκης ἐπικούρους ἐξευρήσειν Ἐμπεδοκλῆς δὲ τὴν μὲν ἀγαθουργὸν ἀρχὴν φιλότητα καὶ φιλίαν πολλάκις δ’ ἁρμονίαν καλεῖ θεμερῶπιν τὴν δὲ χείρονα νεῖκος οὐλόμενον καὶ δῆριν αἱματόεσσαν οἱ μὲν Πυθαγορικοὶ διὰ πλειόνων ὀνομάτων κατηγοροῦσι τοῦ μὲν ἀγαθοῦ τὸ ἓν τὸ πεπερασμένον τὸ μένον τὸ εὐθὺ τὸ περισσὸν τὸ τετράγωνον τὸ ἴσον τὸ δεξιὸν τὸ λαμπρόν	15281	harmonia-4.6	2
